000CCC,Aeroscou
000CCE,Cisco
000CCF,Cisco
000CD1,SfomTech
000CD2,Schaffne
000CD3,PrettlEl
000CD4,Positron
000CD5,Passave
000CD6,PartnerT
000CD7,Nallatec
000CD8,MKJuchhe
000CD9,Itcare
000CDA,Freehand
000CDB,BrocadeC
000CDC,BecsTech
000CDD,AosTechn
000CDE,AbbStotz
000CDF,PulnixAm
000CE0,TrekDiag
000CE1,OpenGrou
000CE3,OptionIn
000CE4,Neurocom
000CE5,Motorola
000CE6,MeruNetw
000CE7,Mediatek
000CE8,Guangzho
000CE9,Bloomber
000CEA,AphonaKo
000CEB,CnmpNetw
000CEC,Spectrac
000CED,RealDigi
000CEF,OpenNetw
000CF0,MN
000CF1,Intel
000CF3,CallImag
000CF4,Akatsuki
000CF5,Infoexpr
000CF6,SitecomE
000CF7,NortelNe
000CF8,NortelNe
000CF9,IttFlygt
000CFA,Digital
000CFB,KoreaNet
000CFC,S2ioTech
000CFD,HyundaiI
000CFE,GrandEle
000D00,SeawayNe
000D02,NecAcces
000D03,Matrics
000D04,FoxboroE
000D05,Cybernet
000D06,Compulog
000D07,CalrecAu
000D08,Abovecab
000D09,YuehuaZh
000D0A,Projecti
000D0B,Buffalo
000D0C,MdiSecur
000D0D,Itsuppor
000D0E,Inqnet
000D0F,Finlux
000D10,Embedtro
000D11,Dentsply
000D12,Axell
000D13,WilhelmR
000D14,VtechInn
000D15,VoipacSR
000D16,UhsPty
000D17,TurboNet
000D19,RobeShow
000D1A,MustekSy
000D1B,KyotoEle
000D1C,AmesysDe
000D1E,ControlT
000D1F,AvDigita
000D20,Asahikas
000D21,Wiscore
000D22,Unitroni
000D23,SmartSol
000D25,Sanden
000D26,Primagra
000D27,Microple
000D2A,Scanmati
000D2B,RacalIns
000D2C,Patapsco
000D2D,NctDeuts
000D2E,Matsushi
000D2F,AinCommT
000D30,IcefyreS
000D31,Compelle
000D32,Dispense
000D33,Prediwav
000D34,ShellInt
000D35,PacInter
000D36,WuHanRou
000D38,Nissin
000D39,NetworkE
000D3A,Microsof
000D3B,Microele
000D3C,ITechDyn
000D3D,Hammerhe
000D3E,ApluxCom
000D3F,VtiInstr
000D40,VerintLo
000D41,SiemensI
000D42,NewbestD
000D43,DrsTacti
000D45,TottoriS
000D46,ParkerSs
000D48,AewinTec
000D49,TritonOf
000D4A,SteagEta
000D4B,RokuLlc
000D4C,OutlineE
000D4D,Ninelane
000D4E,Ndr
000D4F,Kenwood
000D50,GalazarN
000D51,Divr
000D52,ComartSy
000D53,Beijing5
000D54,3com
000D55,SanycomT
000D56,DellPcba
000D57,FujitsuI
000D59,Amity
000D5A,Tiesse
000D5B,SmartEmp
000D5C,RobertBo
000D5D,RaritanC
000D5E,NecPerso
000D5F,Minds
000D60,Ibm
000D62,Funkwerk
000D63,DentInst
000D64,ComagHan
000D65,Cisco
000D66,Cisco
000D67,BelairNe
000D68,Vinci
000D6A,RedwoodT
000D6F,Ember
000D70,Datamax
000D71,Boca
000D72,2wire
000D73,Technica
000D74,SandNetw
000D75,KobianPt
000D76,HokutoDe
000D77,Falconst
000D78,Engineer
000D79,DynamicS
000D7A,DigattoA
000D7B,Consensy
000D7C,Codian
000D7D,Afco
000D7E,Axiowave
000D7F,MidasCom
000D80,OnlineDe
000D82,PhsSrl
000D84,Makus
000D85,Tapwave
000D87,Elitegro
000D89,BilsTech
000D8A,WinnersE
000D8C,Shanghai
000D8D,ProlinxC
000D8E,KodenEle
000D8F,KingTsus
000D90,FactumEl
000D91,EclipseH
000D92,ArimaCom
000D93,AppleCom
000D94,AfarComm
000D96,VteraTec
000D97,TroposNe
000D98,SWACSchm
000D99,OrbitalS
000D9A,Infotec
000D9B,HeraeusE
000D9C,Elan
000D9E,TokudenO
000D9F,RfMicroD
000DA0,NedapNV
000DA1,MiraeIts
000DA2,InfrantT
000DA3,Emerging
000DA4,DoschAma
000DA5,Fabric7
000DA6,Universa
000DA8,Teletron
000DA9,TEAMSL
000DAA,SATehnol
000DAB,ParkerHa
000DAC,JapanCbm
000DAD,Dataprob
000DAE,SamsungH
000DAF,PlexusUk
000DB1,JapanNet
000DB2,Ammasso
000DB3,SdoCommu
000DB5,Globalsa
000DB6,Broadcom
000DB7,SankoEle
000DB8,Schiller
000DB9,PcEngine
000DBB,NipponDe
000DBC,Cisco
000DBD,Cisco
000DBE,BelFuseE
000DBF,TektoneS
000DC0,SpagatAs
000DC1,Safeweb
000DC3,FirstCom
000DC4,Emcore
000DC5,Echostar
000DC6,Digirose
000DC7,CosmicEn
000DC8,Airmagne
000DC9,ThalesEl
000DCA,TaitElec
000DCB,Petcomko
000DCC,Neosmart
000DCD,GroupeTx
000DCE,DynavacT
000DCF,Cidra
000DD0,Tetratec
000DD1,Stryker
000DD2,SimradOp
000DD3,SamwooTe
000DD4,Symantec
000DD5,ORiteTec
000DD6,Iti
000DD9,AntonPaa
000DDA,AlliedTe
000DDB,AirwaveT
000DDE,Joyteck
000DDF,JapanIma
000DE0,Icpdas
000DE1,ControlP
000DE2,CmzSiste
000DE3,AtSweden
000DE4,Diginics
000DE5,SamsungT
000DE6,YoungboE
000DE8,NasacoEl
000DE9,Napatech
000DEA,KingtelT
000DEB,Compxs
000DEC,Cisco
000DED,Cisco
000DEE,AndrewRf
000DEF,SocCoopB
000DF0,QcomTech
000DF1,Ionix
000DF3,AsmaxSol
000DF4,Watertek
000DF5,Teletron
000DF6,Technolo
000DF7,SpaceDyn
000DF8,OrgaKart
000DF9,Nds
000DFA,MicroCon
000DFB,Komax
000DFC,Itfor
000DFE,Hauppaug
000DFF,Chenming
000E01,AsipTech
000E02,Advantec
000E05,Wireless
000E06,TeamSimo
000E07,SonyEric
000E08,CiscoLin
000E09,Shenzhen
000E0A,SakumaDe
000E0B,NetacTec
000E0C,Intel
000E0D,HeschSch
000E0E,EsaElett
000E12,Adaptive
000E14,Visionar
000E15,Tadlys
000E16,Southwin
000E18,MyaTechn
000E19,Logicacm
000E1A,JpsCommu
000E1B,Iav
000E1C,Hach
000E1D,ArionTec
000E1E,Qlogic
000E1F,TclNetwo
000E20,AccessAm
000E21,MtuFried
000E23,Incipien
000E24,HuwellTe
000E25,HannaeTe
000E26,GincomTe
000E27,CrereNet
000E28,DynamicR
000E29,ShesterC
000E2B,SafariTe
000E2C,Netcodec
000E2D,HyundaiD
000E2E,EdimaxTe
000E2F,Disetron
000E30,AerasNet
000E31,OlympusS
000E32,KontronM
000E33,ShukoEle
000E34,NexgenCi
000E35,Intel
000E36,Heinesys
000E37,HarmsWen
000E38,Cisco
000E39,Cisco
000E3A,CirrusLo
000E3B,HawkingT
000E3C,Transact
000E3D,TelevicN
000E3E,SunOptro
000E3F,Soronti
000E40,NortelNe
000E41,NihonMec
000E42,MoticInc
000E44,Digital5
000E45,BeijingN
000E46,NiigataS
000E47,NciSyste
000E48,LipmanTr
000E49,ForswayS
000E4A,Changchu
000E4B,AtriumCA
000E4C,Bermai
000E4D,Numesa
000E4E,Waveplus
000E4F,Trajet
000E50,ThomsonT
000E51,TecnaEle
000E52,Optium
000E53,AvTech
000E54,Alphacel
000E56,4g
000E57,IworldNe
000E58,Sonos
000E59,SagemSa
000E5A,Telefiel
000E5B,Parkervi
000E5C,Motorola
000E5D,TriplePl
000E5E,Raisecom
000E60,360sunDi
000E61,Microtro
000E62,NortelNe
000E63,LemkeDia
000E64,Elphel
000E65,Transcor
000E66,HitachiA
000E67,EltisMic
000E69,ChinaEle
000E6A,3com
000E6B,JanitzaE
000E6C,DeviceDr
000E6D,MurataMa
000E6E,Micrelec
000E6F,IrisBerh
000E70,In2Netwo
000E71,GemstarT
000E72,CtsElect
000E73,Tpack
000E74,SolarTel
000E75,NewYorkA
000E76,GemsocIn
000E77,Decru
000E79,AmpleCom
000E7A,GemwonCo
000E7C,TelevesS
000E7D,Electron
000E7E,IonsignO
000E80,ThomsonT
000E81,Devicesc
000E82,Commtech
000E83,Cisco
000E84,Cisco
000E85,Catalyst
000E86,AlcatelN
000E87,AdpGause
000E88,Videotro
000E8A,AvaraTec
000E8B,AstarteT
000E8C,SiemensA
000E8D,InProgre
000E8E,Sparklan
000E8F,Sercomm
000E90,Ponico
000E91,NavicoAu
000E92,Millinet
000E94,MaasInte
000E95,FujiyaDe
000E96,CubicDef
000E97,Ultracke
000E98,HmeClear
000E99,Spectrum
000E9A,BoeTechn
000E9B,AmbitMic
000E9D,TiscaliU
000E9E,Topfield
000E9F,TemicSds
000EA0,Netklass
000EA1,FormosaT
000EA2,Mcafee
000EA4,Certance
000EA5,Blip
000EA6,AsustekC
000EA7,EndaceTe
000EA8,UnitedTe
000EA9,Shanghai
000EAA,Scalent
000EAB,Cray
000EAC,MintronE
000EAD,Metanoia
000EAE,GawellTe
000EB0,Solution
000EB1,Newcotec
000EB4,Guangzho
000EB5,EcastleE
000EB6,Riverbed
000EB7,Knovativ
000EB8,Iiga
000EB9,Hashimot
000EBA,HanmiSem
000EBB,EverbeeN
000EBC,ParagonF
000EBD,BurdickA
000EBF,Remsdaq
000EC0,NortelNe
000EC1,MynahTec
000EC2,Lowrance
000EC3,LogicCon
000EC4,IskraTra
000EC5,DigitalM
000EC6,AsixElec
000EC7,Motorola
000EC8,Zoran
000EC9,YokoTech
000ECA,Wtss
000ECB,VinesysT
000ECC,TableauL
000ECD,Skov
000ECE,SITTISPA
000ECF,Profibus
000ED0,Privaris
000ED1,OsakaMic
000ED2,Filtroni
000ED3,Epicente
000ED4,CresittI
000ED5,Copan
000ED6,Cisco
000ED7,Cisco
000ED8,Aktino
000ED9,Aksys
000EDB,Xincom
000EDC,Tellion
000EDD,Shure
000EDE,Remec
000EDF,PlxTechn
000EE1,Extremes
000EE2,CustomEn
000EE3,ChiyuTec
000EE4,BoeTechn
000EE5,Bitwalle
000EE6,Adimos
000EE7,AacElect
000EE9,WaytechD
000EEA,ShadongL
000EEB,Sandmart
000EED,NokiaDan
000EEE,MucoIndu
000EF0,Festo
000EF1,Ezquest
000EF2,Infinico
000EF3,Smarthom
000EF4,KasdaDig
000EF5,IpacTech
000EF7,VulcanPo
000EF8,SbcAsi
000EF9,ReaElekt
000EFA,OptowayT
000EFB,MaceyEnt
000EFC,JtagTech
000EFD,Fujinon
000EFE,EndrunTe
000EFF,Megasolu
000F00,Legra
000F01,Digitalk
000F02,Digicube
000F05,3bSystem
000F06,NortelNe
000F07,Mangrove
000F08,IndagonO
000F0A,ClearEdg
000F0B,KentimaT
000F0C,Synchron
000F0D,HuntElec
000F0E,Wavespli
000F0F,RealIdTe
000F10,Rdm
000F11,Prodrive
000F12,Panasoni
000F13,Nisca
000F14,Mindray
000F15,Kjaerulf
000F16,JayHowTe
000F17,InstaEle
000F18,Industri
000F19,BostonSc
000F1A,GamingSu
000F1B,Ego
000F1C,Digitall
000F1D,CosmoTec
000F1E,ChengduK
000F1F,WwPcbaTe
000F21,Scientif
000F22,Helius
000F23,Cisco
000F24,Cisco
000F25,Aimvalle
000F26,Worldacc
000F27,TealElec
000F28,Itronix
000F29,Augmenti
000F2A,Cablewar
000F2B,Greenbel
000F2C,Uplogix
000F2E,Megapowe
000F30,RazaMicr
000F31,AlliedVi
000F32,LootomOp
000F33,Duali
000F34,Cisco
000F35,Cisco
000F36,Accurate
000F37,Xambala
000F39,IrisSens
000F3B,FujiSyst
000F3C,Endeleo
000F3E,Cardione
000F3F,BigBearN
000F40,OpticalI
000F41,Zipher
000F42,Xalyo
000F43,Wasabi
000F44,Tivella
000F45,Stretch
000F46,Sinar
000F47,Robox
000F48,Polypix
000F49,Northove
000F4B,Oracle
000F4C,Elextech
000F4D,Talkswit
000F4F,CadmusTe
000F50,Streamsc
000F51,Azul
000F52,YorkRefr
000F53,Solarfla
000F54,Entrelog
000F55,Datawire
000F56,Continuu
000F57,Cablelog
000F58,AdderTec
000F59,PhonakCo
000F5A,PeribitN
000F5B,DeltaInf
000F5C,DayOneDi
000F5D,Packetfr
000F5F,NicetyTe
000F60,Lifetron
000F62,AlcatelB
000F63,ObzervTe
000F65,Icube
000F67,WestInst
000F68,VavicNet
000F69,SewEurod
000F6A,NortelNe
000F6B,Gateware
000F6D,MidasEng
000F6F,FtaCommu
000F70,WintecIn
000F71,SanmeiEl
000F72,Sandburs
000F73,RsAutoma
000F74,QamcomTe
000F75,FirstSil
000F76,DigitalK
000F77,Dentum
000F78,Datacap
000F79,Bluetoot
000F7A,BeijingN
000F7B,ArceSist
000F7C,Acti
000F7E,AblerexE
000F7F,Ubstorag
000F80,TrinityS
000F81,SecureIn
000F82,MortaraI
000F83,Brainium
000F84,AstuteNe
000F86,Research
000F87,MaxcessI
000F88,Ametek
000F89,Winnerte
000F8B,OrionMul
000F8C,Gigawave
000F8E,Dongyang
000F8F,Cisco
000F90,Cisco
000F91,Aerotele
000F92,Microhar
000F95,ElecomLa
000F96,Telco
000F97,Avanex
000F98,Avamax
000F99,ApacOpto
000F9A,Synchron
000F9B,RossVide
000F9C,Panduit
000F9D,Displayl
000F9E,Murrelek
000F9F,Motorola
000FA0,CanonKor
000FA1,Gigabit
000FA2,DigitalP
000FA3,AlphaNet
000FA4,Sprecher
000FA5,BwaTechn
000FA6,S2Securi
000FA7,RaptorNe
000FA8,Photomet
000FA9,PcFabrik
000FAA,NexusTec
000FAB,KyushuEl
000FAC,Ieee8021
000FAD,FmnCommu
000FAE,E2oCommu
000FAF,Dialog
000FB0,CompalEl
000FB1,Cognio
000FB2,Broadban
000FB3,Actionte
000FB4,Timespac
000FB5,Netgear
000FB6,Europlex
000FB7,CaviumNe
000FB8,Callurl
000FB9,Adaptive
000FBA,Tevebox
000FBB,NokiaSie
000FBC,OnkeyTec
000FBD,MrvCommu
000FBF,DgtSpZOO
000FC1,Wave
000FC2,Uniwell
000FC3,Palmpalm
000FC4,Nst
000FC5,Keymed
000FC6,EurocomI
000FC7,DionicaR
000FC8,ChantryN
000FC9,Allnet
000FCB,3com
000FCC,Netopia
000FCD,NortelNe
000FCE,KikusuiE
000FCF,Datawind
000FD1,AppliedW
000FD2,EwaTechn
000FD4,Soundcra
000FD5,Schwecha
000FD6,Sarotech
000FD7,HarmanMu
000FD8,Force
000FD9,FlexdslT
000FDA,Yazaki
000FDB,WestellT
000FDC,UedaJapa
000FDD,Sordin
000FDE,SonyEric
000FDF,SolomonT
000FE0,Ncomputi
000FE1,IdDigita
000FE2,Hangzhou
000FE3,DammCell
000FE4,Pantech
000FE5,MercuryS
000FE6,Mbtech
000FE7,LutronEl
000FE8,Lobos
000FE9,GwTechno
000FEB,CylonCon
000FEC,Arkus
000FED,AnamElec
000FEE,Xtec
000FF0,Sunray
000FF2,LoudTech
000FF3,JungMyou
000FF4,Gunterma
000FF6,DarfonEl
000FF7,Cisco
000FF8,Cisco
000FF9,Valcrete
000FFA,Optinel
000FFB,NipponDe
000FFD,Glorytek
001000,CableTel
001003,Imatron
001004,Brantley
001005,UecComme
001006,ThalesCo
001007,Cisco
001008,Vienna
001009,HoroQuar
00100A,Williams
00100B,Cisco
00100C,Ito
00100D,Cisco
00100E,MicroLin
00100F,Industri
001010,Initio
001011,Cisco
001012,Processo
001013,KontronA
001014,Cisco
001015,Oomon
001016,TSqware
001017,BoschAcc
001018,Broadcom
001019,SironaDe
00101A,Picturet
00101B,CornetTe
00101C,OhmTechn
00101D,WinbondE
00101E,Matsushi
00101F,Cisco
001020,HandHeld
001021,EncantoN
001022,SatcomMe
001023,NetworkE
001024,NagoyaEl
001025,Grayhill
001026,Accelera
001028,Computer
001029,Cisco
00102A,ZfMicros
00102B,UmaxData
00102C,LasatNet
00102D,HitachiS
00102E,NetworkT
00102F,Cisco
001030,Eion
001031,Objectiv
001032,AltaTech
001033,Accessla
001034,GnpCompu
001035,Elitegro
001037,CyqVeTec
001038,MicroRes
001039,Vectron
00103A,DiamondN
00103B,HippiNet
00103C,IcEnsemb
00103D,Phasecom
00103E,Netschoo
00103F,Tollgrad
001040,Intermec
001041,BristolB
001042,Alacrite
001043,A2
001044,Innolabs
001045,NortelNe
001046,AlcornMc
001047,EchoElet
001048,HtrcAuto
001049,Shoretel
00104A,Parvus
00104B,3com
00104C,Lecroy
00104D,SurtecIn
00104F,Oracle
001050,Rion
001051,Cmicro
001053,Computer
001054,Cisco
001055,FujitsuM
001056,Sodick
001057,RebelCom
001058,Arrowpoi
001059,DiabloRe
00105A,3com
00105B,NetInsig
00105C,QuantumD
00105D,DraegerM
00105E,Hekimian
00105F,ZodiacDa
001060,Billiont
001061,Hostlink
001062,NxServer
001063,Starguid
001064,DnpgLlc
001065,Radyne
001066,Advanced
001068,ComosTel
001069,HeliossC
00106A,DigitalM
00106B,SonusNet
00106C,Infratec
00106D,Axxceler
00106E,TadiranC
00106F,TrentonT
001070,CaradonT
001071,Advanet
001072,GvnTechn
001073,Technobo
001074,AtenInte
001075,Maxtor
001076,Eurem
001077,SafDrive
001078,NueraCom
001079,Cisco
00107A,Ambicom
00107B,Cisco
00107D,AuroraCo
00107E,Bachmann
00107F,Crestron
001080,Metawave
001081,Dps
001082,JnaTelec
001085,PolarisC
001086,AttoTech
001087,Xstreami
001088,American
00108A,Teralogi
00108B,Laserani
00108C,FujitsuT
00108D,JohnsonC
00108E,HughSymo
00108F,Raptor
001090,Cimetric
001091,NoWiresN
001092,Netcore
001093,CmsCompu
001094,Performa
001095,Thomson
001096,Tracewel
001097,WinnetMe
001098,StarnetT
001099,Innomedi
00109B,Emulex
00109D,Clarinet
00109E,Aware
00109F,Pavo
0010A0,InnovexT
0010A1,KendinSe
0010A3,Omnitron
0010A5,OxfordIn
0010A6,Cisco
0010A7,UnexTech
0010A8,Reliance
0010A9,AdhocTec
0010AA,Media4
0010AB,KoitoEle
0010AC,ImciTech
0010AD,Softroni
0010AE,ShinkoEl
0010AF,Tac
0010B0,Meridian
0010B2,Coactive
0010B3,NokiaMul
0010B4,Atmosphe
0010B5,AcctonTe
0010B6,EntrataC
0010B7,CoyoteTe
0010B8,Ishigaki
0010B9,Maxtor
0010BA,Martinho
0010BB,DataInfo
0010BC,AastraTe
0010BD,Telecomm
0010BE,MarchNet
0010BF,Interair
0010C0,Arma
0010C1,OiElectr
0010C2,Willnet
0010C4,MediaLin
0010C5,Protocol
0010C6,Universa
0010C7,DataTran
0010C8,Communic
0010C9,Mitsubis
0010CA,Telco
0010CB,FacitKK
0010CC,ClpCompu
0010CD,Interfac
0010CE,Volamp
0010CF,Fiberlan
0010D0,Witcom
0010D1,TopLayer
0010D2,NittoTsu
0010D3,GripsEle
0010D4,StorageC
0010D5,ImasdeCa
0010D7,ArgosyRe
0010D9,IbmJapan
0010DA,MotionEn
0010DB,Netscreen
0010DD,EnableSe
0010DE,Internat
0010DF,RiseComp
0010E0,Oracle
0010E1,SITech
0010E2,Arraycom
0010E4,Nsi
0010E5,Solectro
0010E6,AppliedI
0010E7,Breezeco
0010E8,Telocity
0010E9,Raidtec
0010EA,AdeptTec
0010EB,Selsius
0010EC,RpcgLlc
0010ED,Sundance
0010EE,CtiProdu
0010EF,Dbtel
0010F3,NexcomIn
0010F4,Vertical
0010F5,Amherst
0010F6,Cisco
0010F7,IriichiT
0010F8,NiikkeTe
0010F9,Unique
0010FA,Apple
0010FB,ZidaTech
0010FC,Broadban
0010FD,Cocom
0010FE,DigitalE
0010FF,Cisco
001100,Schneide
001101,CetTechn
001102,AuroraMu
001103,Kawamura
001105,SunplusT
001106,SiemensN
001107,RgbNetwo
001108,OrbitalD
00110B,Franklin
00110C,AtmarkTe
00110D,Sanblaze
00110E,Tsurusak
00110F,Netplat
001110,MaxannaT
001111,Intel
001112,Honeywel
001113,Fraunhof
001114,Everfocu
001115,EpinTech
001116,CoteauVe
001118,BlxIcDes
001119,Solteras
00111A,Motorola
00111B,TargaDiv
00111C,PleoraTe
00111D,Hectrix
00111E,EpsgEthe
00111F,DoremiLa
001120,Cisco
001121,Cisco
001122,Cimsys
001123,Appointe
001124,AppleCom
001125,Ibm
001126,Venstar
001127,Tasi
001129,Paradise
00112A,NikoNv
00112B,Netmodul
00112C,Izt
00112D,Ipulse
00112F,AsustekC
001130,AlliedTe
001131,Unatech
001132,Synology
001133,SiemensA
001134,Mediacel
001135,Grandeye
001136,Goodrich
001137,AichiEle
001138,Taishin
001139,StoeberA
00113A,Shinbora
00113B,Micronet
00113C,Micronas
00113D,KnSoltec
00113E,Jl
00113F,AlcatelD
001140,Nanometr
001141,Goodman
001143,Dell
001144,Assuranc
001145,Valuepoi
001146,Telecard
001148,ProlonCo
001149,Proliphi
00114A,KayabaIn
00114B,Francoty
00114C,Caffeina
00114D,AtsumiEl
00114E,690885On
00114F,UsDigita
001150,Belkin
001151,Mykotron
001152,Eidsvoll
001153,TridentT
001154,WebproTe
001155,Sevis
001156,PharosNz
001157,OfNetwor
001158,NortelNe
001159,MatisseN
00115A,IvoclarV
00115B,Elitegro
00115E,Prominen
00115F,ItxSecur
001160,Artdio
001161,Netstrea
001162,StarMicr
001163,SystemDe
001164,AcardTec
001165,ZnyxNetw
001166,TaelimEl
001167,Integrat
001168,Homelogi
001169,EmsSatco
00116A,Domo
00116B,DigitalD
00116C,NanwangM
00116D,American
00116E,Peplink
00116F,Netforyo
001170,GscSrl
001171,DexterCo
001172,Cotron
001173,SmartSto
001174,WibhuTec
001175,Pathscal
001176,Intellam
001177,CoaxialN
001178,ChironTe
001179,Singular
00117A,SingimIn
00117D,ZmdAmeri
00117E,ProgenyA
00117F,NeotuneI
001180,Motorola
001181,Interene
001182,ImiNorgr
001183,Datalogi
001184,HumoLabo
001186,Prime
001187,Category
001188,Enterasy
001189,Aerotech
00118A,Viewtran
00118C,Missouri
00118D,Hanchang
00118E,Halytech
00118F,EutechIn
001190,DigitalD
001192,Cisco
001193,Cisco
001194,ChiMeiCo
001196,Actualit
001197,Monitori
001198,PrismMed
001199,2wcom
00119A,AlkeriaS
00119B,Telesyne
00119D,DiginfoT
00119E,Solectro
00119F,NokiaDan
0011A0,VtechEng
0011A1,VisionNe
0011A2,Manufact
0011A3,Lanready
0011A4,JstreamT
0011A5,FortunaE
0011A6,SypixxNe
0011A7,InfilcoD
0011A8,QuestTec
0011A9,Moimston
0011AA,Uniclass
0011AB,Trustabl
0011AC,SimtecEl
0011AD,Shanghai
0011AE,Motorola
0011AF,Medialin
0011B0,Fortelin
0011B1,Blueexpe
0011B2,2001Tech
0011B3,Yoshimiy
0011B4,Westermo
0011B5,Shenzhen
0011B6,OpenInte
0011B7,OctalixB
0011B8,Liebherr
0011B9,InnerRan
0011BA,ElexolPt
0011BB,Cisco
0011BC,Cisco
0011BD,Bombardi
0011BE,AgpTelec
0011BF,AesysSPA
0011C0,AdayTech
0011C1,4pMobile
0011C2,UnitedFi
0011C3,Transcei
0011C4,Terminal
0011C5,TenTechn
0011C6,SeagateT
0011C7,Raymarin
0011C8,Powercom
0011C9,Mtt
0011CA,LongRang
0011CB,Jacobson
0011CC,Guangzho
0011CD,AxsunTec
0011CE,Ubisense
0011CF,ThraneTh
0011D0,Tandberg
0011D1,SoftImag
0011D2,Percepti
0011D3,Nextgent
0011D4,Netenric
0011D5,Hangzhou
0011D6,Handera
0011D7,Ewerks
0011D8,AsustekC
0011DA,VivaasTe
0011DC,GlunzJen
0011DD,FromusTe
0011DE,Eurilogi
0011DF,CurrentE
0011E1,ArcelikA
0011E2,HuaJungC
0011E3,Thomson
0011E4,DanelecE
0011E5,Kcodes
0011E6,Scientif
0011E7,Worldsat
0011E8,TixiCom
0011E9,Starnex
0011EA,Iwics
0011EB,Innovati
0011EC,Avix
0011ED,802Globa
0011EE,Estari
0011EF,ConitecD
0011F0,Wideful
0011F1,Qinetiq
0011F2,Institut
0011F3,Neomedia
0011F5,AskeyCom
0011F6,AsiaPaci
0011F7,Shenzhen
0011F8,Airaya
0011F9,NortelNe
0011FA,Rane
0011FB,Heidelbe
0011FC,HartingE
0011FD,Korg
0011FE,KeiyoSys
0011FF,DigitroT
001202,DecraneA
001203,ActivNet
001204,U10Netwo
001205,Terrasat
001206,IquestNz
001207,HeadStro
001208,GantnerI
001209,Fastrax
00120A,EmersonE
00120B,Chinasys
00120D,Advanced
00120F,Ieee8023
001210,Wideray
001211,Protechn
001212,Plus
001213,Metrohm
001214,KoenigBa
001215,IstorNet
001216,IcpInter
001218,Aruze
001219,AheadCom
00121A,TechnoSo
00121B,SoundDev
00121C,ParrotSA
00121D,Netfabri
00121E,JuniperN
00121F,HardingI
001220,Cadco
001221,BBraunMe
001222,SkardinU
001224,Nexql
001225,Motorola
001226,JapanDir
001227,Franklin
001228,Data
001229,Broadeas
00122A,VtechTel
00122B,Virbiage
00122C,SoenenCo
00122D,Sinett
00122E,SignalTe
00122F,SaneiEle
001230,PicasoIn
001231,MotionCo
001232,LewizCom
001233,JrcTokki
001234,CamilleB
001235,Andrew
001236,Consentr
001237,TexasIns
001238,SetaboxT
001239,SNet
00123A,Posystec
00123B,KeroAps
00123C,SecondRu
00123E,EruneTec
00123F,Dell
001240,AmoiElec
001241,A2iMarke
001242,Millenni
001245,Zellwege
001246,TOMTechn
001247,SamsungE
001248,EmcKashy
001249,DeltaEle
00124A,Dedicate
00124B,TexasIns
00124C,Bbwm
00124D,InduconB
00124E,XacAutom
00124F,TycoTher
001250,TokyoAir
001252,Citronix
001253,Audiodev
001254,SpectraT
001255,Neteffec
001256,LgInform
001257,Leapcomm
001258,ActivisP
001259,ThermoEl
00125A,Microsof
00125B,KaimeiEl
00125C,GreenHil
00125D,Cybernet
00125F,Awind
001260,StantonM
001261,Adaptix
001262,NokiaDan
001263,DataVoic
001264,DaumElec
001265,Enerdyne
001266,Swisscom
001267,Matsushi
001268,IpsDOO
001269,ValueEle
00126A,Optoelec
00126B,Ascalade
00126C,Visonic
00126D,Universi
00126E,SeidelEl
00126F,RaysonTe
001270,NgesDenr
001271,Measurem
001272,ReduxCom
001273,Stoke
001274,NitLab
001275,Sentilla
001276,CgPowerI
001277,KorenixT
001278,Internat
00127A,SanyuInd
00127B,ViaNetwo
00127C,Swegon
00127D,Mobilear
00127E,DigitalL
001281,MarchNet
001283,NortelNe
001284,Lab33Srl
001285,Gizmondo
001286,Endevco
001287,DigitalE
001288,2wire
001289,AdvanceS
00128A,Motorola
00128B,SensoryN
00128C,Woodward
00128D,StbDaten
001290,KyowaEle
001291,KwsCompu
001292,GriffinT
001293,GeEnergy
001294,Sumitomo
001295,Aiware
001297,O2micro
001298,MicoElec
001299,KtechTel
00129A,IrtElect
00129B,E2sElect
00129D,FirstInt
00129E,SurfComm
00129F,Rae
0012A0,Neomerid
0012A1,Bluepack
0012A3,TrustInt
0012A4,Thingmag
0012A5,Stargen
0012A6,DolbyAus
0012A7,IsrTechn
0012A8,Intec
0012A9,3com
0012AA,Iee
0012AB,Wilife
0012AC,Ontimete
0012AD,Ids
0012AF,ElproTec
0012B0,EforeOyj
0012B1,DaiNippo
0012B2,Avolites
0012B3,AdvanceW
0012B4,WorkMicr
0012B5,Vialta
0012B6,SantaBar
0012B7,PtwFreib
0012B8,G2Micros
0012B9,FusionDi
0012BA,Fsi
0012BB,Telecomm
0012BC,EcholabL
0012BD,AvantecM
0012BE,Astek
0012BF,Arcadyan
0012C0,Hotlava
0012C1,CheckPoi
0012C2,ApexElec
0012C3,WitSA
0012C4,Viseon
0012C6,TgcAmeri
0012C7,SecurayT
0012C8,PerfectT
0012C9,Motorola
0012CA,Mechatro
0012CB,Css
0012CC,Bitatek
0012CD,Asem
0012CE,Advanced
0012CF,AcctonTe
0012D1,TexasIns
0012D2,TexasIns
0012D3,Zetta
0012D4,Princeto
0012D5,MotionRe
0012D6,JiangsuY
0012D7,InventoN
0012D8,Internat
0012D9,Cisco
0012DA,Cisco
0012DB,ZiehlInd
0012DC,SuncorpI
0012DD,ShengquI
